index,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,median_value,profit_value,status,week,month,year,season,road,house_number,city,county,state,season_median,sell_price,increase_percent)
9724,1777600230,2014-05-06,610000.0,4,3,2450,10117,1,0,0,5,8,1580,870,1967,0,98006,47.5694,-122.132,2530,10125,760000.0,183000.0,Buy,19,5,2014,spring,155th Avenue Northeast,15294,NA,King County,Washington,762500.0,793000.0,30.0
9727,6071300030,2014-06-24,464500.0,3,1,1150,10466,1,0,0,5,7,1150,0,1959,0,98006,47.5531,-122.177,1350,10384,760000.0,139350.0,Buy,26,6,2014,spring,Tolt Pipeline Trail,NA,NA,King County,Washington,762500.0,603850.0,30.0
9730,9346920260,2014-06-04,646000.0,4,2,2500,8500,1,0,0,4,8,1600,900,1978,0,98006,47.5615,-122.131,2290,8927,760000.0,193800.0,Buy,23,6,2014,spring,Northeast 153rd Street,15599,NA,King County,Washington,762500.0,839800.0,30.0
9733,6071800310,2014-06-19,558000.0,4,2,2060,10358,1,0,0,4,8,1320,740,1962,0,98006,47.5478,-122.174,2060,9676,760000.0,167400.0,Buy,25,6,2014,spring,124th Place Northeast,15106,NA,King County,Washington,762500.0,725400.0,30.0
9735,2592200030,2014-06-18,650000.0,3,1,2920,9370,1,0,0,4,8,1620,1300,1981,0,98006,47.5491,-122.151,2890,9609,760000.0,195000.0,Buy,25,6,2014,spring,Sammamish River Trail,NA,NA,King County,Washington,762500.0,845000.0,30.0
9739,6072300800,2015-05-05,595000.0,4,1,2510,8989,1,0,0,4,8,1680,830,1964,0,98006,47.5569,-122.172,2510,8931,760000.0,178500.0,Buy,19,5,2015,spring,Tolt Pipeline Trail,15134,NA,King County,Washington,762500.0,773500.0,30.0
9740,6071400710,2015-04-29,648000.0,3,1,1610,10229,1,0,0,5,8,1610,0,1961,0,98006,47.553,-122.174,2270,8800,760000.0,194400.0,Buy,18,4,2015,spring,124th Place Northeast,15106,NA,King County,Washington,762500.0,842400.0,30.0
9741,3447000030,2015-04-01,510000.0,3,2,1410,11995,1,0,0,4,8,1410,0,1965,0,98006,47.5718,-122.127,2690,12650,760000.0,153000.0,Buy,14,4,2015,spring,159th Avenue Northeast,15086,NA,King County,Washington,762500.0,663000.0,30.0
9744,6070500055,2014-05-06,599000.0,4,2,2260,29930,2,0,0,4,8,1400,860,1977,0,98006,47.5689,-122.126,2770,29930,760000.0,179700.0,Buy,19,5,2014,spring,Northeast 153rd Street,15999,NA,King County,Washington,762500.0,778700.0,30.0
9745,2141330700,2014-05-22,555000.0,4,2,2350,8140,1,0,0,4,8,1430,920,1977,0,98006,47.5579,-122.129,2640,8700,760000.0,166500.0,Buy,21,5,2014,spring,Northeast 153rd Street,15727,NA,King County,Washington,762500.0,721500.0,30.0
9750,6072100790,2015-04-08,648000.0,5,2,2410,12000,2,0,0,4,8,2410,0,1973,0,98006,47.5434,-122.175,2080,12000,760000.0,194400.0,Buy,15,4,2015,spring,Northeast 152nd Street,15119,NA,King County,Washington,762500.0,842400.0,30.0
9751,7856620910,2015-04-14,627500.0,4,2,2540,11500,1,0,0,4,8,1640,900,1979,0,98006,47.5609,-122.15,2820,9800,760000.0,188250.0,Buy,16,4,2015,spring,Sammamish River Trail,NA,NA,King County,Washington,762500.0,815750.0,30.0
9759,2206500395,2014-05-15,417000.0,3,1,1340,10224,1,0,0,4,7,1340,0,1956,0,98006,47.5752,-122.157,1340,10440,760000.0,125100.0,Buy,20,5,2014,spring,Eastrail,NA,NA,King County,Washington,762500.0,542100.0,30.0
9761,4034900065,2014-05-30,459900.0,3,1,2580,11000,1,0,0,4,7,1290,1290,1951,0,98006,47.5646,-122.181,2280,17643,760000.0,137970.0,Buy,22,5,2014,spring,Northeast 151st Place,11930,NA,King County,Washington,762500.0,597870.0,30.0
9762,7856700920,2014-06-28,699900.0,4,2,2190,11500,1,0,0,4,8,1430,760,1972,0,98006,47.5668,-122.147,2580,9700,760000.0,209970.0,Buy,26,6,2014,spring,Tolt Pipeline Trail,NA,NA,King County,Washington,762500.0,909870.0,30.0
9766,6072400280,2014-06-19,619850.0,4,2,2270,9247,1,0,0,5,8,1500,770,1972,0,98006,47.5602,-122.176,2270,9163,760000.0,185955.0,Buy,25,6,2014,spring,Tolt Pipeline Trail,NA,NA,King County,Washington,762500.0,805805.0,30.0
9776,2201500440,2014-05-20,345000.0,3,1,1240,11200,1,0,0,4,7,1240,0,1954,0,98006,47.5716,-122.138,1240,11008,760000.0,103500.0,Buy,21,5,2014,spring,NA,NA,NA,King County,Washington,762500.0,448500.0,30.0
9778,9346950050,2015-04-29,625000.0,3,2,2120,10021,1,0,0,4,8,1230,890,1976,0,98006,47.5621,-122.135,2690,10183,760000.0,187500.0,Buy,18,4,2015,spring,Northeast 153rd Street,15345,NA,King County,Washington,762500.0,812500.0,30.0
9782,6072650250,2015-04-24,555000.0,4,2,2220,8125,1,0,0,4,8,1450,770,1965,0,98006,47.5429,-122.177,1980,8700,760000.0,166500.0,Buy,17,4,2015,spring,Tolt Pipeline Trail,NA,NA,King County,Washington,762500.0,721500.0,30.0
9784,2141320230,2015-04-10,710000.0,4,2,2000,8068,2,0,0,5,8,2000,0,1976,0,98006,47.5584,-122.137,2080,7837,760000.0,213000.0,Buy,15,4,2015,spring,NA,NA,NA,King County,Washington,762500.0,923000.0,30.0
9785,1951800040,2014-06-20,488800.0,4,2,2170,9665,1,0,0,4,8,1300,870,1976,0,98006,47.5444,-122.165,2170,12054,760000.0,146640.0,Buy,25,6,2014,spring,130th Avenue Northeast,NA,NA,King County,Washington,762500.0,635440.0,30.0
9792,2205700180,2015-04-03,545000.0,3,2,1610,8069,1,0,0,5,7,1090,520,1955,0,98006,47.5754,-122.15,1510,8803,760000.0,163500.0,Buy,14,4,2015,spring,Sammamish River Trail,NA,NA,King County,Washington,762500.0,708500.0,30.0
9794,2201501015,2014-05-02,430000.0,4,1,1920,10000,1,0,0,4,7,1070,850,1954,0,98006,47.5725,-122.133,1450,10836,760000.0,129000.0,Buy,18,5,2014,spring,Northeast 153rd Street,15499,NA,King County,Washington,762500.0,559000.0,30.0
9795,643300180,2014-05-23,665000.0,3,2,1800,9550,1,0,0,4,7,1320,480,1966,0,98006,47.5679,-122.178,1890,9902,760000.0,199500.0,Buy,21,5,2014,spring,Tolt Pipeline Trail,NA,NA,King County,Washington,762500.0,864500.0,30.0
9799,6705120100,2015-05-04,460000.0,3,2,1453,2225,2,0,0,4,8,1453,0,1986,0,98006,47.5429,-122.188,1860,2526,760000.0,138000.0,Buy,19,5,2015,spring,I 405,NA,Bothell,King County,Washington,762500.0,598000.0,30.0
9800,6071200455,2014-05-23,550000.0,3,2,1830,9152,1,0,0,5,8,1830,0,1959,0,98006,47.5531,-122.181,1770,9220,760000.0,165000.0,Buy,21,5,2014,spring,Northeast 151st Place,11930,NA,King County,Washington,762500.0,715000.0,30.0
9816,3343901234,2014-11-13,341500.0,3,1,1130,7223,1,0,0,4,7,1130,0,1961,0,98056,47.5089,-122.189,1320,7356,380000.0,102450.0,Buy,46,11,2014,fall,Juanita-Woodinville Way Northeast,15360,Bothell,King County,Washington,405000.0,443950.0,30.0
9817,3205000310,2014-11-21,345000.0,3,1,1340,9339,1,0,0,5,7,1340,0,1960,0,98056,47.5407,-122.177,1310,9350,380000.0,103500.0,Buy,47,11,2014,fall,Tolt Pipeline Trail,NA,NA,King County,Washington,405000.0,448500.0,30.0
9824,422000010,2014-11-06,299950.0,3,1,1580,5250,1,0,0,5,7,1580,0,1954,0,98056,47.4964,-122.168,1180,5940,380000.0,89985.0,Buy,45,11,2014,fall,Northeast 151st Street,15078,NA,King County,Washington,405000.0,389935.0,30.0
9828,7809200005,2014-12-16,292000.0,3,1,1650,14633,1,0,0,4,7,1650,0,1958,0,98056,47.4984,-122.176,1370,12495,380000.0,87600.0,Buy,51,12,2014,fall,Tolt Pipeline Trail,NA,NA,King County,Washington,405000.0,379600.0,30.0
9829,9202500150,2014-11-04,355000.0,4,1,2160,7417,1,0,0,4,7,1360,800,1983,0,98056,47.5122,-122.181,1880,8022,380000.0,106500.0,Buy,45,11,2014,fall,Northeast 151st Place,11930,NA,King County,Washington,405000.0,461500.0,30.0
9832,3343900781,2014-10-27,299000.0,3,1,1190,9135,1,0,0,4,7,1190,0,1959,0,98056,47.5164,-122.189,1520,9146,380000.0,89700.0,Buy,44,10,2014,fall,Juanita-Woodinville Way Northeast,15360,Bothell,King County,Washington,405000.0,388700.0,30.0
9835,423000035,2014-11-24,225000.0,3,1,960,6500,1,0,0,4,5,960,0,1954,0,98056,47.497,-122.171,1150,6500,380000.0,67500.0,Buy,48,11,2014,fall,127th Avenue Northeast,NA,NA,King County,Washington,405000.0,292500.0,30.0
9841,3291800140,2014-11-07,230000.0,3,1,1360,9310,1,0,0,4,7,1020,340,1980,0,98056,47.4901,-122.185,1480,8330,380000.0,69000.0,Buy,45,11,2014,fall,117th Place Northeast,15031,NA,King County,Washington,405000.0,299000.0,30.0
9844,2720000120,2014-11-04,295000.0,3,1,1380,7575,1,0,0,4,7,1380,0,1963,0,98056,47.5139,-122.187,1320,7600,380000.0,88500.0,Buy,45,11,2014,fall,I 405,NA,Bothell,King County,Washington,405000.0,383500.0,30.0
9845,5592900230,2014-12-24,320000.0,3,1,1270,7400,1,0,2,4,7,1270,0,1956,0,98056,47.4831,-122.191,1800,7400,380000.0,96000.0,Buy,52,12,2014,fall,Juanita-Woodinville Way Northeast,NA,Bothell,King County,Washington,405000.0,416000.0,30.0
9849,8074200175,2014-11-06,274000.0,3,1,1400,8364,1,0,0,4,7,1400,0,1958,0,98056,47.4918,-122.178,1210,8160,380000.0,82200.0,Buy,45,11,2014,fall,Tolt Pipeline Trail,NA,NA,King County,Washington,405000.0,356200.0,30.0
9855,1332700010,2014-12-16,305000.0,2,2,1610,1968,2,0,0,5,7,1610,0,1979,0,98056,47.5184,-122.196,1950,1968,380000.0,91500.0,Buy,51,12,2014,fall,Northeast 152nd Street,10816,Bothell,King County,Washington,405000.0,396500.0,30.0
9856,3342102385,2014-10-29,376000.0,4,2,2200,6750,1,0,0,5,8,1480,720,1959,0,98056,47.5215,-122.202,2710,6750,380000.0,112800.0,Buy,44,10,2014,fall,NA,NA,Bothell,King County,Washington,405000.0,488800.0,30.0
9859,3205000050,2014-12-05,358000.0,3,1,890,9870,1,0,0,4,7,890,0,1960,0,98056,47.5398,-122.178,1270,9861,380000.0,107400.0,Buy,49,12,2014,fall,Tolt Pipeline Trail,NA,NA,King County,Washington,405000.0,465400.0,30.0
9863,7227500740,2014-11-07,217000.0,2,1,720,4760,1,0,0,5,5,720,0,1942,0,98056,47.496,-122.186,840,4760,380000.0,65100.0,Buy,45,11,2014,fall,116th Place Northeast,15029,NA,King County,Washington,405000.0,282100.0,30.0
9864,8074400035,2014-10-30,315000.0,3,1,2500,8289,1,0,0,4,7,1250,1250,1958,0,98056,47.4973,-122.177,1710,8205,380000.0,94500.0,Buy,44,10,2014,fall,Tolt Pipeline Trail,NA,NA,King County,Washington,405000.0,409500.0,30.0
9866,425000065,2014-10-21,180000.0,2,1,1150,5695,1,0,0,4,6,1150,0,1958,0,98056,47.4989,-122.171,1150,5695,380000.0,54000.0,Buy,43,10,2014,fall,127th Avenue Northeast,NA,NA,King County,Washington,405000.0,234000.0,30.0
9875,5437810320,2014-11-17,269950.0,3,1,1950,7560,1,0,2,4,7,1320,630,1975,0,98022,47.1976,-121.999,1950,8941,279500.0,80985.0,Buy,47,11,2014,fall,Northeast Woodinville-Duvall Road,NA,NA,King County,Washington,279000.0,350935.0,30.0
9876,3620069036,2014-10-21,265000.0,3,1,1820,32666,1,0,0,4,7,1820,0,1966,0,98022,47.1803,-121.974,2050,43560,279500.0,79500.0,Buy,43,10,2014,fall,273rd Drive Northeast,NA,NA,King County,Washington,279000.0,344500.0,30.0
9877,1917300260,2014-12-02,210000.0,4,2,1520,6174,1,0,0,5,6,1520,0,1920,0,98022,47.2105,-121.989,1390,5407,279500.0,63000.0,Buy,49,12,2014,fall,Snoqualmie Valley Trail,NA,NA,King County,Washington,279000.0,273000.0,30.0
9880,1163400070,2014-11-12,220000.0,3,1,1660,21514,1,0,0,4,7,1660,0,1973,0,98022,47.2159,-121.964,1660,21600,279500.0,66000.0,Buy,46,11,2014,fall,Northeast 153rd Place,28074,NA,King County,Washington,279000.0,286000.0,30.0
9889,8029200190,2014-11-07,227000.0,3,1,1280,7198,1,0,0,5,6,1280,0,1916,1983,98022,47.2094,-121.996,1260,7198,279500.0,68100.0,Buy,45,11,2014,fall,West Snoqualmie River Road Northeast,NA,NA,King County,Washington,279000.0,295100.0,30.0
9892,5437810360,2014-11-07,224500.0,3,1,1300,7735,1,0,0,4,7,1300,0,1980,0,98022,47.1983,-122.0,1300,8941,279500.0,67350.0,Buy,45,11,2014,fall,Northeast Woodinville-Duvall Road,NA,NA,King County,Washington,279000.0,291850.0,30.0
9893,2938200040,2014-12-11,224950.0,3,1,1630,9282,1,0,0,4,7,1630,0,1963,0,98022,47.2021,-122.002,1420,9282,279500.0,67485.0,Buy,50,12,2014,fall,Northeast Woodinville-Duvall Road,NA,NA,King County,Washington,279000.0,292435.0,30.0
9895,8661000148,2014-10-28,270000.0,3,2,1510,10215,1,0,0,4,7,1510,0,1995,0,98022,47.2078,-122.003,1370,8902,279500.0,81000.0,Buy,44,10,2014,fall,Northeast Woodinville-Duvall Road,NA,NA,King County,Washington,279000.0,351000.0,30.0
9898,5595900355,2014-12-16,257100.0,3,1,1500,10227,1,0,0,4,7,1000,500,1945,0,98022,47.2043,-121.996,1490,7670,279500.0,77130.0,Buy,51,12,2014,fall,West Snoqualmie River Road Northeast,NA,NA,King County,Washington,279000.0,334230.0,30.0
9906,2120069003,2014-11-24,220000.0,3,1,1000,223462,1,0,2,4,6,1000,0,1933,0,98022,47.2099,-122.043,1710,105850,279500.0,66000.0,Buy,48,11,2014,fall,221st Avenue Northeast,15201,NA,King County,Washington,279000.0,286000.0,30.0
9908,8005100571,2014-12-05,215000.0,2,1,1480,5325,1,0,0,4,7,1120,360,1925,0,98022,47.2079,-121.993,1670,5800,279500.0,64500.0,Buy,49,12,2014,fall,West Snoqualmie River Road Northeast,NA,NA,King County,Washington,279000.0,279500.0,30.0
9910,7575500040,2014-12-12,180000.0,3,1,1010,8863,1,0,0,4,6,1010,0,1990,0,98022,47.1955,-121.999,1090,8410,279500.0,54000.0,Buy,50,12,2014,fall,Northeast Woodinville-Duvall Road,NA,NA,King County,Washington,279000.0,234000.0,30.0
9912,2372800145,2014-10-23,219950.0,2,1,940,8997,1,0,0,5,7,940,0,1955,0,98022,47.2005,-121.999,1110,9126,279500.0,65985.0,Buy,43,10,2014,fall,Northeast Woodinville-Duvall Road,NA,NA,King County,Washington,279000.0,285935.0,30.0
9914,5595900210,2014-11-19,195000.0,2,1,800,5280,1,0,0,5,6,800,0,1918,0,98022,47.205,-121.995,1240,7670,279500.0,58500.0,Buy,47,11,2014,fall,West Snoqualmie River Road Northeast,NA,NA,King County,Washington,279000.0,253500.0,30.0
9915,5437820250,2014-11-10,187000.0,2,1,1020,10346,1,0,0,4,6,1020,0,1983,0,98022,47.1958,-122.002,1160,8610,279500.0,56100.0,Buy,46,11,2014,fall,Northeast Woodinville-Duvall Road,NA,NA,King County,Washington,279000.0,243100.0,30.0
9916,1320069249,2014-10-20,192500.0,1,1,470,63737,1,0,2,5,5,470,0,1924,0,98022,47.2163,-121.984,1350,46762,279500.0,57750.0,Buy,43,10,2014,fall,Northeast Valley Street,26538,NA,King County,Washington,279000.0,250250.0,30.0
9920,7575500080,2014-11-20,202000.0,3,1,1420,9081,1,0,0,4,6,1420,0,1990,0,98022,47.1948,-121.999,1090,8410,279500.0,60600.0,Buy,47,11,2014,fall,Northeast Woodinville-Duvall Road,NA,NA,King County,Washington,279000.0,262600.0,30.0
9931,1081200350,2014-10-03,320000.0,4,1,1760,11180,1,0,0,4,8,1760,0,1968,0,98059,47.4715,-122.118,1730,11180,435000.0,96000.0,Buy,40,10,2014,summer,166th Place Northeast,15153,NA,King County,Washington,427500.0,416000.0,30.0
9932,1072010350,2014-08-28,380000.0,5,2,2760,11340,2,0,0,4,9,2760,0,1978,0,98059,47.4769,-122.141,2470,11340,435000.0,114000.0,Buy,35,8,2014,summer,148th Avenue Northeast,15178,NA,King County,Washington,427500.0,494000.0,30.0
9935,5231000060,2014-08-05,310000.0,3,1,1490,7150,1,0,0,5,6,1490,0,1967,0,98059,47.5015,-122.124,1350,9100,435000.0,93000.0,Buy,32,8,2014,summer,Northeast 153rd Street,16077,NA,King County,Washington,427500.0,403000.0,30.0
9943,7230000350,2014-09-09,300000.0,3,1,1830,51836,1,0,0,4,7,1430,400,1966,0,98059,47.4774,-122.098,1320,51400,435000.0,90000.0,Buy,37,9,2014,summer,181st Avenue Northeast,15456,NA,King County,Washington,427500.0,390000.0,30.0
9945,7206900075,2014-08-18,200000.0,5,1,1770,15525,1,0,0,4,7,1770,0,1959,0,98059,47.5025,-122.142,1370,10395,435000.0,60000.0,Buy,34,8,2014,summer,148th Avenue Northeast,15178,NA,King County,Washington,427500.0,260000.0,30.0
9946,1072030510,2014-08-29,415000.0,4,2,2240,12650,1,0,0,4,8,1730,510,1981,0,98059,47.4777,-122.142,2150,12650,435000.0,124500.0,Buy,35,8,2014,summer,148th Avenue Northeast,15178,NA,King County,Washington,427500.0,539500.0,30.0
9947,1023059223,2014-07-25,311000.0,3,1,1640,12060,1,0,0,4,7,1640,0,1960,0,98059,47.4941,-122.151,1680,9147,435000.0,93300.0,Buy,30,7,2014,summer,Sammamish River Trail,NA,NA,King County,Washington,427500.0,404300.0,30.0
9949,1463400047,2014-08-22,335000.0,4,2,1910,10200,1,0,0,4,7,1910,0,1963,0,98059,47.4804,-122.133,1820,15600,435000.0,100500.0,Buy,34,8,2014,summer,Northeast 153rd Street,15499,NA,King County,Washington,427500.0,435500.0,30.0
9951,7230300100,2014-08-26,320000.0,3,2,1820,17600,1,0,0,5,7,1820,0,1972,0,98059,47.4703,-122.112,2190,17440,435000.0,96000.0,Buy,35,8,2014,summer,Northeast 152nd Street,17125,NA,King County,Washington,427500.0,416000.0,30.0
9952,1471701780,2014-08-14,374950.0,4,1,1970,14490,1,0,0,4,7,1970,0,1963,0,98059,47.4612,-122.069,1880,14880,435000.0,112485.0,Buy,33,8,2014,summer,200th Avenue Northeast,15196,NA,King County,Washington,427500.0,487435.0,30.0
9953,9353300090,2014-07-31,360000.0,3,2,1630,10723,1,0,0,5,7,1630,0,1959,0,98059,47.4898,-122.133,1450,10723,435000.0,108000.0,Buy,31,7,2014,summer,Northeast 153rd Street,15499,NA,King County,Washington,427500.0,468000.0,30.0
9956,7230400430,2014-09-30,322400.0,3,1,1710,15844,1,0,0,4,8,1710,0,1964,0,98059,47.4706,-122.1,1990,20359,435000.0,96720.0,Buy,40,9,2014,summer,Brook Trails Trail #17,NA,NA,King County,Washington,427500.0,419120.0,30.0
9959,2195900010,2014-07-14,270000.0,3,1,1540,13475,1,0,0,4,7,1540,0,1972,0,98059,47.4766,-122.153,1550,13475,435000.0,81000.0,Buy,29,7,2014,summer,Woodinville Valley Trail,NA,NA,King County,Washington,427500.0,351000.0,30.0
9961,2787720170,2014-09-29,395000.0,4,2,2130,11733,1,0,0,5,7,1330,800,1969,0,98059,47.512,-122.16,1800,9131,435000.0,118500.0,Buy,40,9,2014,summer,Northeast 154th Drive,13472,NA,King County,Washington,427500.0,513500.0,30.0
9964,323059167,2014-07-23,259000.0,2,1,1210,17389,1,0,0,4,5,1210,0,1948,0,98059,47.5044,-122.148,2140,14419,435000.0,77700.0,Buy,30,7,2014,summer,Tolt Pipeline Trail,NA,NA,King County,Washington,427500.0,336700.0,30.0
9965,5169700022,2014-09-15,334950.0,3,1,1880,16262,1,0,0,5,7,1880,0,1980,0,98059,47.5089,-122.155,1900,7972,435000.0,100485.0,Buy,38,9,2014,summer,Woodinville Redmond Road Northeast,NA,NA,King County,Washington,427500.0,435435.0,30.0
9968,1523059180,2014-09-23,354900.0,3,1,1720,16552,1,0,0,4,7,1720,0,1971,0,98059,47.4772,-122.153,1550,15457,435000.0,106470.0,Buy,39,9,2014,summer,Woodinville Valley Trail,NA,NA,King County,Washington,427500.0,461370.0,30.0
9970,3243100050,2014-07-22,250000.0,3,1,1250,7920,1,0,0,4,7,1250,0,1960,0,98059,47.4853,-122.126,1440,9648,435000.0,75000.0,Buy,30,7,2014,summer,Northeast 153rd Street,15999,NA,King County,Washington,427500.0,325000.0,30.0
9976,1523059100,2014-09-02,320000.0,5,1,1740,27350,1,0,0,4,5,1740,0,1958,0,98059,47.4809,-122.153,2760,10749,435000.0,96000.0,Buy,36,9,2014,summer,Woodinville Valley Trail,NA,NA,King County,Washington,427500.0,416000.0,30.0
9978,1463400081,2014-08-27,230000.0,3,1,1260,10164,1,0,0,4,6,1260,0,1964,0,98059,47.4752,-122.133,1190,10640,435000.0,69000.0,Buy,35,8,2014,summer,Northeast 153rd Street,15499,NA,King County,Washington,427500.0,299000.0,30.0
9980,7230300060,2014-08-05,370000.0,4,2,2190,17600,1,0,0,4,7,1110,1080,1966,0,98059,47.4712,-122.112,1820,17600,435000.0,111000.0,Buy,32,8,2014,summer,Northeast 152nd Street,17125,NA,King County,Washington,427500.0,481000.0,30.0
9982,1081330060,2014-08-13,375000.0,4,2,2100,12738,2,0,0,4,8,2100,0,1975,0,98059,47.4698,-122.118,2000,12090,435000.0,112500.0,Buy,33,8,2014,summer,166th Place Northeast,15153,NA,King County,Washington,427500.0,487500.0,30.0
9985,1081330030,2014-07-23,375000.0,5,2,2840,15598,1,0,0,4,8,1470,1370,1975,0,98059,47.4693,-122.117,2570,14930,435000.0,112500.0,Buy,30,7,2014,summer,Northeast 151st Place,16720,NA,King County,Washington,427500.0,487500.0,30.0
9986,3211100570,2014-08-11,317500.0,4,2,2150,9000,1,0,0,4,7,1360,790,1979,0,98059,47.4785,-122.16,1620,8400,435000.0,95250.0,Buy,33,8,2014,summer,Northeast 154th Drive,13472,NA,King County,Washington,427500.0,412750.0,30.0
9990,6061400160,2014-09-18,330000.0,4,2,1790,9920,1,0,0,4,7,1170,620,1969,0,98059,47.5126,-122.149,1990,9648,435000.0,99000.0,Buy,38,9,2014,summer,Sammamish River Trail,NA,NA,King County,Washington,427500.0,429000.0,30.0
9991,7230400400,2014-09-26,240000.0,3,2,1220,17652,1,0,0,4,7,1220,0,1980,0,98059,47.4712,-122.1,1990,17652,435000.0,72000.0,Buy,39,9,2014,summer,Brook Trails Trail #17,NA,NA,King County,Washington,427500.0,312000.0,30.0
9995,3211100730,2014-08-04,360000.0,3,1,1560,7930,2,0,0,4,7,1560,0,1980,0,98059,47.4779,-122.161,1720,8073,435000.0,108000.0,Buy,32,8,2014,summer,Northeast 152nd Street,13399,NA,King County,Washington,427500.0,468000.0,30.0
9998,7229900925,2014-10-10,381000.0,3,1,2700,18246,1,0,0,4,7,1510,1190,1967,0,98059,47.4817,-122.097,1620,16986,435000.0,114300.0,Buy,41,10,2014,summer,Brook Trails Trail #18,NA,NA,King County,Washington,427500.0,495300.0,30.0
10001,8114000040,2014-07-25,310000.0,4,1,1480,11200,1,0,0,4,7,1480,0,1969,0,98059,47.5064,-122.141,1480,20310,435000.0,93000.0,Buy,30,7,2014,summer,148th Avenue Northeast,15178,NA,King County,Washington,427500.0,403000.0,30.0
10003,1081300450,2014-08-14,364000.0,4,2,2080,11050,1,0,0,4,8,2080,0,1969,0,98059,47.472,-122.119,1850,11050,435000.0,109200.0,Buy,33,8,2014,summer,166th Place Northeast,15153,NA,King County,Washington,427500.0,473200.0,30.0
10007,2739200040,2014-09-24,302000.0,5,2,1540,9629,1,0,0,4,7,1540,0,1960,0,98059,47.4915,-122.143,2260,9600,435000.0,90600.0,Buy,39,9,2014,summer,148th Avenue Northeast,15181,NA,King County,Washington,427500.0,392600.0,30.0
10009,6649500040,2014-08-12,255000.0,3,1,1250,9472,1,0,0,4,6,1250,0,1972,0,98059,47.495,-122.154,1590,9600,435000.0,76500.0,Buy,33,8,2014,summer,Woodinville Redmond Road Northeast,NA,NA,King County,Washington,427500.0,331500.0,30.0
10011,7229900285,2014-09-17,390000.0,3,2,1840,16815,1,0,0,5,7,960,880,1972,0,98059,47.4837,-122.11,1810,16732,435000.0,117000.0,Buy,38,9,2014,summer,Northeast 152nd Street,17337,NA,King County,Washington,427500.0,507000.0,30.0
10013,5104200380,2014-10-14,265000.0,3,1,1010,14948,1,0,0,5,6,1010,0,1969,0,98059,47.4772,-122.144,1510,9600,435000.0,79500.0,Buy,42,10,2014,summer,Tolt Pipeline Trail,NA,NA,King County,Washington,427500.0,344500.0,30.0
10018,6928000440,2014-07-18,301950.0,3,1,1370,9288,1,0,0,4,7,1370,0,1988,0,98059,47.4824,-122.152,1500,9864,435000.0,90585.0,Buy,29,7,2014,summer,Sammamish River Trail,NA,NA,King County,Washington,427500.0,392535.0,30.0
